"filedate","tractid","countyfp10","totalfilings"
"06/09/2020","13121010512","121",1
"06/09/2020","13121011303","121",1
"06/09/2020","13121011620","121",2
"06/10/2020","13121000600","121",1
"06/10/2020","13121001900","121",2
"06/10/2020","13121002300","121",1
"06/10/2020","13121005800","121",1
"06/10/2020","13121006000","121",1
"06/10/2020","13121007001","121",1
"06/10/2020","13121007706","121",1
"06/10/2020","13121008500","121",1
"06/10/2020","13121009300","121",1
"06/10/2020","13121009900","121",3
"06/10/2020","13121010122","121",1
"06/10/2020","13121010512","121",1
"06/10/2020","13121010513","121",1
"06/10/2020","13121010515","121",1
"06/10/2020","13121010800","121",1
"06/10/2020","13121011201","121",1
"06/10/2020","13121011417","121",1
"06/10/2020","13121011612","121",1
"06/10/2020","13121011624","121",1
"06/10/2020","13121011800","121",3
"06/11/2020","13121002400","121",1
"06/11/2020","13121005700","121",1
"06/11/2020","13121006200","121",3
"06/11/2020","13121006602","121",4
"06/11/2020","13121007200","121",1
"06/11/2020","13121007400","121",6
"06/11/2020","13121007500","121",1
"06/11/2020","13121007703","121",1
"06/11/2020","13121008700","121",1
"06/11/2020","13121008902","121",1
"06/11/2020","13121009404","121",2
"06/11/2020","13121009502","121",1
"06/11/2020","13121009603","121",1
"06/11/2020","13121010303","121",1
"06/11/2020","13121010510","121",3
"06/11/2020","13121010511","121",1
"06/11/2020","13121010515","121",1
"06/11/2020","13121010601","121",1
"06/11/2020","13121010603","121",1
"06/11/2020","13121010604","121",6
"06/11/2020","13121011202","121",1
"06/11/2020","13121011303","121",1
"06/11/2020","13121011420","121",1
"06/11/2020","13121011614","121",1
"06/11/2020","13121012300","121",1
"06/12/2020","13121001001","121",4
"06/12/2020","13121002500","121",1
"06/12/2020","13121003800","121",1
"06/12/2020","13121004100","121",1
"06/12/2020","13121007100","121",1
"06/12/2020","13121007706","121",1
"06/12/2020","13121010511","121",1
"06/12/2020","13121010513","121",1
"06/12/2020","13121010514","121",1
"06/12/2020","13121010604","121",15
"06/12/2020","13121011305","121",4
"06/12/2020","13121011420","121",6
"06/15/2020","13121002800","121",1
"06/15/2020","13121004400","121",1
"06/15/2020","13121006100","121",1
"06/15/2020","13121007001","121",1
"06/15/2020","13121007100","121",1
"06/15/2020","13121007200","121",1
"06/15/2020","13121007500","121",6
"06/15/2020","13121007604","121",1
"06/15/2020","13121007703","121",1
"06/15/2020","13121007806","121",1
"06/15/2020","13121008302","121",1
"06/15/2020","13121008500","121",1
"06/15/2020","13121008601","121",1
"06/15/2020","13121008700","121",1
"06/15/2020","13121009601","121",1
"06/15/2020","13121010108","121",1
"06/15/2020","13121010303","121",1
"06/15/2020","13121010507","121",1
"06/15/2020","13121010511","121",1
"06/15/2020","13121010513","121",1
"06/15/2020","13121010516","121",1
"06/15/2020","13121011306","121",1
"06/16/2020","13121002400","121",1
"06/16/2020","13121003900","121",1
"06/16/2020","13121004000","121",1
"06/16/2020","13121006200","121",1
"06/16/2020","13121006300","121",1
"06/16/2020","13121007100","121",2
"06/16/2020","13121007200","121",2
"06/16/2020","13121007807","121",1
"06/16/2020","13121008102","121",1
"06/16/2020","13121008400","121",1
"06/16/2020","13121008500","121",1
"06/16/2020","13121009601","121",1
"06/16/2020","13121010508","121",1
"06/16/2020","13121010511","121",1
"06/16/2020","13121010513","121",11
"06/16/2020","13121010515","121",1
"06/16/2020","13121010516","121",1
"06/16/2020","13121010601","121",1
"06/16/2020","13121010800","121",3
"06/16/2020","13121011202","121",1
"06/16/2020","13121011301","121",1
"06/16/2020","13121011420","121",1
"06/16/2020","13121011421","121",1
"06/16/2020","13121011427","121",1
"06/16/2020","13121011900","121",2
"06/17/2020","13121001202","121",3
"06/17/2020","13121001500","121",2
"06/17/2020","13121003500","121",1
"06/17/2020","13121004000","121",1
"06/17/2020","13121007705","121",1
"06/17/2020","13121007805","121",1
"06/17/2020","13121008902","121",9
"06/17/2020","13121008904","121",1
"06/17/2020","13121009200","121",4
"06/17/2020","13121009300","121",2
"06/17/2020","13121009502","121",7
"06/17/2020","13121010110","121",3
"06/17/2020","13121010208","121",1
"06/17/2020","13121010301","121",1
"06/17/2020","13121010508","121",1
"06/17/2020","13121010511","121",1
"06/17/2020","13121010516","121",3
"06/17/2020","13121010601","121",1
"06/17/2020","13121010604","121",1
"06/17/2020","13121011201","121",1
"06/17/2020","13121011202","121",3
"06/17/2020","13121011305","121",19
"06/17/2020","13121011306","121",11
"06/17/2020","13121011424","121",1
"06/17/2020","13121011615","121",1
"06/18/2020","13121001300","121",1
"06/18/2020","13121001900","121",2
"06/18/2020","13121004000","121",4
"06/18/2020","13121007002","121",1
"06/18/2020","13121007500","121",2
"06/18/2020","13121008102","121",1
"06/18/2020","13121008301","121",1
"06/18/2020","13121008500","121",1
"06/18/2020","13121009603","121",4
"06/18/2020","13121010508","121",1
"06/18/2020","13121010513","121",1
"06/18/2020","13121010515","121",1
"06/18/2020","13121010516","121",1
"06/18/2020","13121010604","121",1
"06/18/2020","13121011202","121",1
"06/19/2020","13121000100","121",1
"06/19/2020","13121001001","121",2
"06/19/2020","13121002500","121",1
"06/19/2020","13121006300","121",1
"06/19/2020","13121006500","121",1
"06/19/2020","13121007200","121",1
"06/19/2020","13121007706","121",1
"06/19/2020","13121008301","121",3
"06/19/2020","13121008400","121",6
"06/19/2020","13121008601","121",1
"06/19/2020","13121009101","121",1
"06/19/2020","13121009603","121",3
"06/19/2020","13121010117","121",3
"06/19/2020","13121010120","121",1
"06/19/2020","13121011100","121",1
"06/19/2020","13121011201","121",1
"06/19/2020","13121011306","121",2
"06/19/2020","13121011614","121",1
"06/19/2020","13121012000","121",2
"06/22/2020","13121003600","121",1
"06/22/2020","13121003900","121",1
"06/22/2020","13121004100","121",1
"06/22/2020","13121007002","121",2
"06/22/2020","13121007704","121",1
"06/22/2020","13121007706","121",5
"06/22/2020","13121007802","121",10
"06/22/2020","13121007806","121",1
"06/22/2020","13121008102","121",1
"06/22/2020","13121008301","121",2
"06/22/2020","13121009404","121",1
"06/22/2020","13121010301","121",1
"06/22/2020","13121010510","121",1
"06/22/2020","13121010511","121",1
"06/22/2020","13121010515","121",1
"06/22/2020","13121010601","121",1
"06/22/2020","13121011201","121",1
"06/22/2020","13121011202","121",2
"06/22/2020","13121011301","121",1
"06/22/2020","13121011625","121",1
"06/23/2020","13121002100","121",4
"06/23/2020","13121002500","121",1
"06/23/2020","13121004000","121",1
"06/23/2020","13121004400","121",1
"06/23/2020","13121005700","121",1
"06/23/2020","13121007001","121",1
"06/23/2020","13121007805","121",1
"06/23/2020","13121008102","121",1
"06/23/2020","13121008302","121",1
"06/23/2020","13121010110","121",1
"06/23/2020","13121010212","121",3
"06/23/2020","13121010512","121",9
"06/23/2020","13121010604","121",39
"06/23/2020","13121011614","121",1
"06/24/2020","13121001100","121",1
"06/24/2020","13121006500","121",1
"06/24/2020","13121007604","121",1
"06/24/2020","13121007802","121",1
"06/24/2020","13121008202","121",1
"06/24/2020","13121008902","121",1
"06/24/2020","13121009603","121",1
"06/24/2020","13121010507","121",2
"06/24/2020","13121010510","121",1
"06/24/2020","13121010511","121",1
"06/24/2020","13121010514","121",6
"06/24/2020","13121010603","121",1
"06/24/2020","13121011100","121",1
"06/24/2020","13121011202","121",1
"06/24/2020","13121011301","121",1
"06/24/2020","13121011418","121",1
"06/25/2020","13121003900","121",1
"06/25/2020","13121004100","121",1
"06/25/2020","13121006700","121",1
"06/25/2020","13121009200","121",2
"06/25/2020","13121009603","121",2
"06/25/2020","13121010212","121",3
"06/25/2020","13121010301","121",1
"06/25/2020","13121010508","121",1
"06/25/2020","13121011305","121",16
"06/26/2020","13121001001","121",4
"06/26/2020","13121002300","121",1
"06/26/2020","13121002800","121",1
"06/26/2020","13121003900","121",1
"06/26/2020","13121005700","121",1
"06/26/2020","13121008102","121",1
"06/26/2020","13121009200","121",1
"06/26/2020","13121009502","121",1
"06/26/2020","13121010512","121",5
"06/26/2020","13121011201","121",2
"06/26/2020","13121011305","121",1
"06/29/2020","13121001202","121",2
"06/29/2020","13121001900","121",1
"06/29/2020","13121002400","121",1
"06/29/2020","13121003800","121",1
"06/29/2020","13121007300","121",1
"06/29/2020","13121008102","121",2
"06/29/2020","13121008602","121",1
"06/29/2020","13121008800","121",1
"06/29/2020","13121010301","121",3
"06/29/2020","13121010303","121",1
"06/29/2020","13121010511","121",1
"06/29/2020","13121010514","121",1
"06/29/2020","13121010516","121",1
"06/29/2020","13121010603","121",1
"06/29/2020","13121011414","121",1
"06/29/2020","13121011626","121",1
"06/30/2020","13121000500","121",6
"06/30/2020","13121004000","121",1
"06/30/2020","13121006700","121",1
"06/30/2020","13121007400","121",1
"06/30/2020","13121007802","121",1
"06/30/2020","13121008102","121",56
"06/30/2020","13121008400","121",26
"06/30/2020","13121010301","121",1
"06/30/2020","13121010510","121",1
"06/30/2020","13121010514","121",1
"06/30/2020","13121011100","121",1
"06/30/2020","13121011405","121",1
"07/01/2020","13121001100","121",3
"07/01/2020","13121001201","121",4
"07/01/2020","13121002300","121",1
"07/01/2020","13121004000","121",1
"07/01/2020","13121005200","121",1
"07/01/2020","13121006500","121",1
"07/01/2020","13121007002","121",1
"07/01/2020","13121007500","121",1
"07/01/2020","13121008000","121",1
"07/01/2020","13121008800","121",1
"07/01/2020","13121009101","121",1
"07/01/2020","13121009403","121",1
"07/01/2020","13121010303","121",3
"07/01/2020","13121010304","121",1
"07/01/2020","13121010507","121",1
"07/01/2020","13121010508","121",1
"07/01/2020","13121010516","121",1
"07/01/2020","13121011303","121",1
"07/01/2020","13121011306","121",4
"07/01/2020","13121011622","121",1
"07/02/2020","13121000100","121",1
"07/02/2020","13121001100","121",2
"07/02/2020","13121001202","121",1
"07/02/2020","13121005502","121",1
"07/02/2020","13121006700","121",1
"07/02/2020","13121006900","121",1
"07/02/2020","13121007300","121",2
"07/02/2020","13121007805","121",1
"07/02/2020","13121008400","121",1
"07/02/2020","13121008500","121",1
"07/02/2020","13121008601","121",1
"07/02/2020","13121008700","121",1
"07/02/2020","13121008902","121",1
"07/02/2020","13121009404","121",1
"07/02/2020","13121010507","121",1
"07/02/2020","13121010514","121",1
"07/02/2020","13121011303","121",1
"07/02/2020","13121011405","121",1
"07/02/2020","13121011614","121",1
"07/06/2020","13121001202","121",1
"07/06/2020","13121002500","121",1
"07/06/2020","13121002800","121",1
"07/06/2020","13121004100","121",1
"07/06/2020","13121006300","121",1
"07/06/2020","13121007300","121",1
"07/06/2020","13121007400","121",1
"07/06/2020","13121007602","121",1
"07/06/2020","13121007703","121",1
"07/06/2020","13121007802","121",1
"07/06/2020","13121008000","121",1
"07/06/2020","13121008102","121",1
"07/06/2020","13121008202","121",1
"07/06/2020","13121008601","121",1
"07/06/2020","13121009200","121",1
"07/06/2020","13121010002","121",1
"07/06/2020","13121010119","121",1
"07/06/2020","13121010301","121",1
"07/06/2020","13121010304","121",1
"07/06/2020","13121010507","121",1
"07/06/2020","13121010511","121",1
"07/06/2020","13121010516","121",1
"07/06/2020","13121011100","121",1
"07/06/2020","13121011201","121",1
"07/06/2020","13121011305","121",1
"07/06/2020","13121011306","121",1
"07/07/2020","13121001100","121",1
"07/07/2020","13121004100","121",1
"07/07/2020","13121004900","121",1
"07/07/2020","13121006700","121",1
"07/07/2020","13121006900","121",1
"07/07/2020","13121007001","121",1
"07/07/2020","13121007002","121",1
"07/07/2020","13121007704","121",1
"07/07/2020","13121007806","121",1
"07/07/2020","13121009200","121",1
"07/07/2020","13121009404","121",5
"07/07/2020","13121010603","121",1
"07/07/2020","13121011301","121",1
"07/07/2020","13121011422","121",1
"07/08/2020","13121001202","121",4
"07/08/2020","13121005700","121",1
"07/08/2020","13121006300","121",1
"07/08/2020","13121006700","121",1
"07/08/2020","13121007001","121",1
"07/08/2020","13121007002","121",2
"07/08/2020","13121007703","121",1
"07/08/2020","13121007704","121",4
"07/08/2020","13121007706","121",1
"07/08/2020","13121007802","121",1
"07/08/2020","13121007806","121",8
"07/08/2020","13121008202","121",1
"07/08/2020","13121009900","121",1
"07/08/2020","13121010002","121",5
"07/08/2020","13121010209","121",1
"07/08/2020","13121010301","121",2
"07/08/2020","13121010304","121",2
"07/08/2020","13121010511","121",1
"07/08/2020","13121010512","121",3
"07/08/2020","13121010601","121",1
"07/08/2020","13121011100","121",1
"07/08/2020","13121011306","121",2
"07/08/2020","13121011504","121",1
"07/08/2020","13121012000","121",1
"07/09/2020","13121001100","121",1
"07/09/2020","13121002400","121",2
"07/09/2020","13121004100","121",1
"07/09/2020","13121006602","121",1
"07/09/2020","13121007603","121",1
"07/09/2020","13121007703","121",1
"07/09/2020","13121008201","121",2
"07/09/2020","13121008601","121",1
"07/09/2020","13121008902","121",1
"07/09/2020","13121008903","121",1
"07/09/2020","13121009200","121",1
"07/09/2020","13121010304","121",1
"07/09/2020","13121010400","121",1
"07/09/2020","13121010507","121",2
"07/09/2020","13121010513","121",1
"07/09/2020","13121010514","121",1
"07/09/2020","13121010800","121",1
"07/09/2020","13121011202","121",1
"07/09/2020","13121011305","121",3
"07/09/2020","13121011306","121",1
"07/09/2020","13121011414","121",1
"07/09/2020","13121012000","121",3
"07/10/2020","13121000600","121",1
"07/10/2020","13121001100","121",1
"07/10/2020","13121002100","121",7
"07/10/2020","13121005800","121",1
"07/10/2020","13121007603","121",3
"07/10/2020","13121007705","121",1
"07/10/2020","13121008400","121",1
"07/10/2020","13121008500","121",1
"07/10/2020","13121010304","121",2
"07/10/2020","13121010604","121",2
"07/10/2020","13121011305","121",1
"07/10/2020","13121011306","121",1
"07/10/2020","13121011419","121",1
"07/10/2020","13121011619","121",1
"07/10/2020","13121012300","121",1
"07/13/2020","13121000500","121",1
"07/13/2020","13121006900","121",1
"07/13/2020","13121007002","121",1
"07/13/2020","13121007603","121",1
"07/13/2020","13121007703","121",1
"07/13/2020","13121007805","121",1
"07/13/2020","13121008102","121",1
"07/13/2020","13121008302","121",2
"07/13/2020","13121010206","121",2
"07/13/2020","13121010301","121",1
"07/13/2020","13121010507","121",3
"07/13/2020","13121010508","121",2
"07/13/2020","13121010513","121",1
"07/13/2020","13121010515","121",1
"07/13/2020","13121010604","121",19
"07/13/2020","13121011611","121",1
"07/14/2020","13121001201","121",1
"07/14/2020","13121007001","121",1
"07/14/2020","13121007805","121",1
"07/14/2020","13121008302","121",3
"07/14/2020","13121009300","121",1
"07/14/2020","13121009603","121",3
"07/14/2020","13121010110","121",1
